station_code,station_name,lat,lon,source,comment
DT12,Little India,1.3071641923108004,103.84927785171979,ura,
DT13,Rochor,1.3039277778520966,103.8524399625922,ura,
DT14,Bugis,1.2999975124848677,103.85626865113218,ura,
DT15,Promenade,1.293143901003921,103.86094756856582,ura,
DT16,Bayfront,1.2818722431382803,103.85907514177777,ura,
DT17,Downtown,1.279441953085253,103.85284216745879,ura,
DT18,Telok Ayer,1.2822804876308553,103.84832342237205,ura,
DT19,Chinatown,1.2844979891931358,103.84400359690841,ura,
DT20,Fort Canning,1.292403234699504,103.84428910026826,ura,
DT21,Bencoolen,1.2987383503712773,103.85026001961103,ura,
DT22,Jalan Besar,1.30537670263359,103.85542874970528,ura,
DT23,Bendemeer,1.3136595922847918,103.86296930045476,ura,
DT24,Geylang Bahru,1.3215103924352716,103.87190108504024,ura,
DT25,Mattar,1.3268656821831755,103.88325305986126,ura,
DT26,MacPherson,1.3262293288956457,103.8898166121914,ura,
DT27,Ubi,1.329955264485481,103.89924886684018,ura,
DT28,Kaki Bukit,1.334962978665666,103.9084551578921,ura,
DT29,Bedok North,1.3347556340643625,103.91787672264688,ura,
DT30,Bedok Reservoir,1.3365987355758024,103.93228754719657,ura,
DT31,Tampines West,1.345514318345991,103.93843404854924,ura,
DT32,Tampines,1.3542205476839944,103.94408991606302,ura,
DT33,Tampines East,1.3562123851881451,103.95485813749899,ura,
DT34,Upper Changi,1.3417403773362115,103.9614732441236,ura,
DT35,Expo,1.3348980488177347,103.96196341596709,ura,
EW1,Pasir Ris,1.3720098191020362,103.94933430267868,ura,
EW2,Tampines,1.3542205476839944,103.94408991606302,ura,
EW3,Simei,1.3431974397954487,103.9533771182992,ura,
EW4,Tanah Merah,1.3272540817777472,103.94654794367561,ura,
EW5,Bedok,1.3240113189246734,103.93017251986417,ura,
EW6,Kembangan,1.3210380145636937,103.91294742959236,ura,
EW7,Eunos,1.3197611173392314,103.90325558730702,ura,
EW8,Paya Lebar,1.3177432141186658,103.89267068880001,ura,
EW9,Aljunied,1.316433494695341,103.88290452869101,ura,
EW10,Kallang,1.3114123456496802,103.87131236090362,ura,
